"","d","p","lfc","comp","gene"
"175",0.0313161449150929,0.953878490378376,0.0132934314195853,"DiscH v. ValH","ACOT1"
"176",-0.0918746952839976,0.368024191667713,0.0749338602874394,"DiscH v. ValH","ACOT11"
"177",0.123279640208553,0.470766818645141,NA,"DiscH v. ValH","ACOT12"
"178",0.13031138298704,0.495437963101157,0.052226702320159,"DiscH v. ValH","ACOT13"
"179",0.0313161449150929,0.953878490378376,0.0132934314195853,"DiscH v. ValH","ACOT2"
"180",0.0313161449150929,0.953878490378376,0.0132934314195853,"DiscH v. ValH","ACOT4"
"181",0.0313161449150929,0.953878490378376,0.0132934314195853,"DiscH v. ValH","ACOT6"
"182",0.138330268366496,0.276583150639586,0.180033176700555,"DiscH v. ValH","ACOT7"
"183",0.0554187272982644,0.484251299959989,0.022282680629503,"DiscH v. ValH","ACOT8"
"184",0.0191631025364442,0.79904632570432,0.00517453624944995,"DiscH v. ValH","ACOX1"
"185",0.0458131971972503,0.456295940631019,-0.0974970731680186,"DiscH v. ValH","ACOX2"
"186",0.0140550841746579,0.803631889098259,-0.0350514950989987,"DiscH v. ValH","ACOX3"
"187",-0.0580547548492456,0.557355935435624,0.044232418230527,"DiscH v. ValH","ACOXL-AS1"
"188",-0.0751846535495467,0.966484101038811,0.0255012008094995,"DiscH v. ValH","ACOXL"
"189",0.248785725310389,0.036481187569911,0.207890583416296,"DiscH v. ValH","ACP1"
"190",0.141781965558234,0.215969911823952,0.0477454145444375,"DiscH v. ValH","ACP2"
"191",-0.0641856276880408,0.422377955451783,-0.0640148666247052,"DiscH v. ValH","ACP3"
"192",-0.0502231963440795,0.573403992823726,-0.0261745912351458,"DiscH v. ValH","ACP4"
"193",0.181356760442952,0.174171431193446,0.0447445506000179,"DiscH v. ValH","ACP5"
"194",0.00761275864852767,0.280971094095245,-0.0113965744568813,"DiscH v. ValH","ACP6"
"195",-0.0456499024900084,0.832053292480941,-0.0211128357048114,"DiscH v. ValH","ACP7"
"196",0.17086865839538,0.0908151407763502,0.0510921458862755,"DiscH v. ValH","ACRBP"
"197",0.105483761614572,0.280971094095245,-0.124734828052666,"DiscH v. ValH","ACRV1"
"198",0.22241020513817,0.0259492470080242,-0.24264468911125,"DiscH v. ValH","ACSBG1"
