"","tool","population","sensitivity","specificity"
"1470","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.155338569269082,0.840644413006239
"1471","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.100876485472893,0.824167404154154
"1472","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.173010986339272,0.71362947529545
"1473","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0643650003099578,0.79550869307902
"1474","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0512839581395868,0.738886622742627
"1475","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0873356913148389,0.722437535296865
"1476","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0499912298776213,0.86054807301562
"1477","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0924145112030141,0.857183185641583
"1478","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.134627268342137,0.868868744952053
"1479","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.155506802869746,0.772848583266341
"1480","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0815588493683153,0.835311660704335
"1481","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.077356337225443,0.787465093726371
"1482","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0344037779130985,0.762332768597098
"1483","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0742609013729943,0.947425821747823
"1484","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0830077287784049,0.932887002108692
"1485","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0625367295242103,0.960360698755836
"1486","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0579139771643651,0.901848251943928
"1487","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0697487684347201,0.888375213639841
"1488","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.082524833565069,0.816724520011243
"1489","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.101160107815238,0.832741151080356
"1490","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0527838380352308,0.930804025173653
"1491","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.221264530061431,0.74027962252687
"1492","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11767932697384,0.821192327319446
"1493","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0531603793307054,0.846575233786642
"1494","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.152621838737673,0.916078367863254
"1495","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.148795323562522,0.858745482347246
"1496","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.149906082187983,0.866045537711915
"1497","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.172453291034408,0.881038811186265
"1498","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0254267925707641,0.694840020108467
"1499","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.036898346462361,0.930016545615743
"1500","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.219156036799323,0.880376956611034
"1501","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.117066324667258,0.831067026349641
"1502","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0831120219314912,0.826538685715818
"1503","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.100899018760141,0.917577500448576
"1504","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0398743207621681,0.828938745546447
"1505","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0453993554877761,0.712723304458914
"1506","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0665733140038268,0.71777839579997
"1507","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0397622290636816,0.864607837617829
"1508","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.125233145816901,0.77339480240504
"1509","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0653725297648753,0.929661174815539
"1510","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.167786296125636,0.784611436139199
"1511","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0543608448456851,0.942065614911416
"1512","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.109698471650954,0.811458104795768
"1513","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0951351444272699,0.845178263069056
"1514","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0322896580037308,0.801818230883591
"1515","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0335922056765765,0.835180854734305
"1516","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0544753409020262,0.833659227538263
"1517","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0752024889135389,0.971469487491035
"1518","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.139757979648902,0.680985387617791
"1519","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0634094340029534,0.925517169551422
"1520","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0757384662751461,0.932414982535346
"1521","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0953833257733239,0.881898832814846
"1522","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.141049028587004,0.907024177195059
"1523","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0933844777259254,0.886224946011078
"1524","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0654617953707549,0.90847070985653
"1525","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0713010004804623,0.767322900190118
"1526","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.142153864601186,0.83987578635656
"1527","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0662111587791579,0.924638392509753
"1528","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.110097663664347,0.956116422850398
"1529","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.138061143127379,0.827504257508306
"1530","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11342331490029,0.804211891617636
"1531","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0942457428516147,0.916241680370182
"1532","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.153683048439256,0.876801165742881
"1533","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.197097152895725,0.802953870637254
"1534","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0462102580151663,0.920734758721505
"1535","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.113335787528755,0.882674805566922
"1536","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.140922881678648,0.712338481931588
"1537","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0212912751198856,0.924770771943788
"1538","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.137918678488127,0.782511036609691
"1539","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0537378308513766,0.861454755333016
"1540","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.09646884842494,0.765261084300064
"1541","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0652544880404169,0.722377261073784
"1542","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.236457296237428,0.935658444131681
"1543","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.152396997624977,0.93370934543019
"1544","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.086109746311018,0.862826570547559
"1545","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.181807301782259,0.880103148721472
"1546","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.130610552008325,0.761990456633187
"1547","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.153370586302686,0.862540287600097
"1548","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0540474816463087,0.855454099789601
"1549","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.138805258469595,0.91306959188364
"1550","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.133280438665549,0.7614856632104
"1551","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0757286313723372,0.848058031333297
"1552","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.117989873101845,0.730606746948624
"1553","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.189641062912612,0.850135685769399
"1554","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.109983195812907,0.787023225803513
"1555","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0363457767172259,0.822084236023355
"1556","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0413430897270559,0.828010218012991
"1557","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0683341301024557,0.868784556288719
"1558","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.137168843277841,0.733487346513134
"1559","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.238737840530831,0.869068879024469
"1560","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.155369438462573,0.895940658931033
"1561","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0296134686018755,0.755008719358995
"1562","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0261812414548267,0.865291341941252
"1563","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.228528281138229,0.770040192613692
"1564","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0732241507947728,0.734281945324352
"1565","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.180929454024674,0.936242247849583
"1566","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.109437995496825,0.919051391061533
"1567","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0508150802924281,0.939283640661419
"1568","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0215136828613894,0.897625168482948
"1569","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.150156717788514,0.803391212616005
"1570","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0944044190500134,0.842803233170829
"1571","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0864474026042392,0.810112635551936
"1572","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0524874563972121,0.860180054196355
"1573","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0792165183403476,0.793054268656016
"1574","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.315019830789031,0.880990547822115
"1575","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0675965269265272,0.912119135906798
"1576","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0948645661874029,0.969897196240937
"1577","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0442109367257266,0.817002819990139
"1578","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0635411252782223,0.875906343570649
"1579","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0545943712919727,0.692168546298425
"1580","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.230828775955636,0.775181837175529
"1581","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.108703968081189,0.783502939325939
"1582","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.212274591236618,0.904777481189181
"1583","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.134922304214461,0.71670057808099
"1584","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0813718572870433,0.863193755605824
"1585","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.150840826569897,0.770841017253559
"1586","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0763650819240585,0.909539754076716
"1587","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0289630733783941,0.869707080912403
"1588","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0757712014900556,0.938070707510467
"1589","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.155795305748886,0.752020628416363
"1590","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.23530038377865,0.900507250974056
"1591","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.195633513718976,0.940016008037596
"1592","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0650614117215332,0.795959357914262
"1593","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0479139350938643,0.867325196933118
"1594","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.14005942269147,0.909766941920587
"1595","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0315945328429584,0.74631496782132
"1596","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0896160348413838,0.896403785062946
"1597","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.186579496494068,0.755341188517535
"1598","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.263068263797951,0.767313903377844
"1599","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0603966342194388,0.888093545842551
"1600","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.128922911894069,0.758322366503944
"1601","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0552060884929212,0.944106480819888
"1602","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0632032235023824,0.920177762825815
"1603","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0382443272210138,0.837651097669104
"1604","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0116957815576239,0.76421920822308
"1605","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.18812242900311,0.841848362107036
"1606","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0448810503291218,0.901038045451282
"1607","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.164861327814775,0.894580571545793
"1608","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0780632941644518,0.92895141200996
"1609","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0716583561250062,0.8862683556028
"1610","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0920985037896096,0.874329615582932
"1611","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0403151476101716,0.558774898765348
"1612","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0472986171802384,0.874805291235817
"1613","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0533708415360795,0.754446371922042
"1614","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.109934507207805,0.904888160421304
"1615","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.116979098473858,0.779361715899758
"1616","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.101157496519262,0.861204855508434
"1617","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.127859466203592,0.668143413403778
"1618","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0225148960295512,0.841692960510174
"1619","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.150400408840482,0.863531449115298
"1620","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.145849509503605,0.779822453659265
"1621","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.106896234094144,0.938745104106339
"1622","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.157939046118901,0.811606787249238
"1623","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.111438915872725,0.920564751887315
"1624","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.116446836942318,0.856150062770687
"1625","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0621787558280399,0.957329550405313
"1626","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0240141398543355,0.851023421746669
"1627","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.104500332127176,0.893150536360151
"1628","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0699763952475723,0.9318400956776
"1629","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.145309090264687,0.920079598232367
"1630","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.080848997361738,0.915683942388365
"1631","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.14801008519706,0.703012417451625
"1632","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.049125664008641,0.915546453549478
"1633","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0884951300348218,0.938340285609085
"1634","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.120385254842652,0.649633065006615
"1635","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.122730569993033,0.713301544738278
"1636","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.134393660193652,0.939881172048034
"1637","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.234391123410156,0.887478076878758
"1638","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0247536449932596,0.809586470785613
"1639","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.159706914288124,0.830624700062538
"1640","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0665585552369502,0.841675063924045
"1641","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0539248662849646,0.896993088229165
"1642","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.192087686187053,0.730529349581839
"1643","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.122384962907492,0.852207195883428
"1644","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11937622102755,0.935887212222778
"1645","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0833022197196227,0.804585066214797
"1646","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0188210191432186,0.829088864647504
"1647","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.164090302947182,0.892625221828051
"1648","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0637835094866208,0.972693381130633
"1649","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.123856094247928,0.958621224714804
"1650","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.050175170621301,0.742716135712344
"1651","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.140424191213818,0.834452928055504
"1652","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0724803011219544,0.903639402857648
"1653","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0425861167980849,0.807959051901698
"1654","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0626820202572595,0.814427429869064
"1655","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.120198318375472,0.804654407542507
"1656","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0779725658019684,0.772121624238457
"1657","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0623980823065876,0.978567704220332
"1658","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0975705591718643,0.862532810280461
"1659","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.173066548517467,0.90381148708833
"1660","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0691486926315475,0.899941170596577
"1661","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.082432375779516,0.781623113911497
"1662","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.233759888071157,0.907297708908808
"1663","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0273854372732945,0.933965177662908
"1664","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0631092198551124,0.882479097444834
"1665","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0868384667011937,0.933650983529224
"1666","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.229960109612788,0.852217767531822
"1667","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.115766460936419,0.803181309972823
"1668","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.029533178163941,0.875945528859585
"1669","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.115884606681423,0.946910413611891
"1670","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.157153202007564,0.915295635953623
"1671","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.12509096935635,0.807500096950544
"1672","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0553325961037867,0.85677995932584
"1673","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0417319772678328,0.959020823993729
"1674","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0513709897415316,0.89546725200639
"1675","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0378565896887742,0.679437463116862
"1676","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.161213828236,0.83820264047938
"1677","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.058199004341057,0.879054198559945
"1678","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.107989072624589,0.831074465248278
"1679","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0554242800395457,0.843157291096457
"1680","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0689371392053091,0.8431841179929
"1681","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.249811259026129,0.829955086588711
"1682","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0446739262193045,0.779727332097259
"1683","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0647056637715985,0.939618659284633
"1684","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.02673778385602,0.920674407177419
"1685","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0777245862289502,0.870395120137132
"1686","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0944492412572649,0.821267101678189
"1687","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.116454361395694,0.901705763401648
"1688","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.122026015969471,0.96030711425289
"1689","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0373889815194398,0.822079766608723
"1690","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.023397655794603,0.8587220520245
"1691","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0898732903099544,0.938813890803524
"1692","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0992112327351429,0.865049426245623
"1693","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0188256750249896,0.809266765240862
"1694","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.138213916798171,0.948281944229806
"1695","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.122213212128079,0.81273414678667
"1696","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0383135591528234,0.817455807670794
"1697","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.203062382736509,0.921430422426549
"1698","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0133636351450705,0.87716950931661
"1699","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0791238274989812,0.834699643354965
"1700","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.162810818264216,0.97875738776693
"1701","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.152241814202698,0.878047620936304
"1702","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0701346969518323,0.805662151155145
"1703","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0465112397482807,0.89483801342235
"1704","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0779158140525553,0.851960894233051
"1705","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.019551973199991,0.847448089087547
"1706","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0501610648003884,0.846446806456302
"1707","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0284448321098884,0.901036806462725
"1708","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.154729116460042,0.750963417946403
"1709","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.148227416825152,0.896133476639882
"1710","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0289769527455769,0.968868052702894
"1711","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.233678523594277,0.887136616370155
"1712","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.118123732140655,0.985892996835608
"1713","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.110965457421358,0.819341705860551
"1714","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.161700261336791,0.701774781026564
"1715","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.216766310235561,0.894972635778982
"1716","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0835790352721723,0.830919568941443
"1717","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0938015323461757,0.928928440492451
"1718","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.188712176870314,0.893291761265573
"1719","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.142105518276234,0.916343420783899
"1720","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0792069883381127,0.723141185563419
"1721","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0496112206683264,0.861283788717705
"1722","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0768028431213325,0.905911309886377
"1723","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0345734677432839,0.947326037205646
"1724","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.143683557499274,0.780012365409498
"1725","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0411034324217802,0.729556649462492
"1726","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0860470970412202,0.956562688530596
"1727","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0618139228507952,0.827084749292289
"1728","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.109155980162367,0.923387316031092
"1729","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.126518357454284,0.901104919727246
"1730","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.164656925770065,0.967337494834718
"1731","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0333421829330065,0.751362723907733
"1732","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0343501158497901,0.907693970361583
"1733","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.144848660706259,0.872487125863384
"1734","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0891242708176052,0.821328483515267
"1735","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0696739764342436,0.935785710824084
"1736","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.102995474359503,0.834339415938703
"1737","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.179566032945309,0.954255969950864
"1738","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0218071023559026,0.796964682843962
"1739","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0874401016328301,0.93837993326454
"1740","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0673202523665435,0.88929677099037
"1741","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.130890602016282,0.868964825870185
"1742","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0676363017051664,0.878361145797986
"1743","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.102281953999697,0.827315763209346
"1744","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.211164581031231,0.899767952338508
"1745","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0729376720733633,0.926451322499191
