"","tool","population","sensitivity","specificity"
"2545","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.225109123462525,0.944045900228778
"2546","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.360388287767329,0.950969812613718
"2547","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.457257947116102,0.944509321726305
"2548","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.407341346394614,0.937815327282161
"2549","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.526050634576876,0.934002198406797
"2550","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.330145313254486,0.952260316136162
"2551","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.469740362643768,0.941460800613411
"2552","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.442791758047477,0.95189888325924
"2553","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.48487074917344,0.944572165313826
"2554","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.341113970259526,0.958017439633182
"2555","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.448076096719999,0.955359252616625
"2556","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.39820437621327,0.945621622958096
"2557","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.253961329415501,0.957078718444451
"2558","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.532335028612605,0.942934434010106
"2559","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.426673263645142,0.962727838428264
"2560","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.426394373819357,0.937689560809616
"2561","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.347633877185288,0.939271404542561
"2562","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.497993364822609,0.962592294195292
"2563","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.454818094873291,0.949107892523426
"2564","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.236018345136282,0.933980784625204
"2565","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.570186432624701,0.944115437349068
"2566","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.511681544047518,0.95620508805798
"2567","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.344187028723621,0.952831024201434
"2568","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.39714253275772,0.965736015208721
"2569","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.431877710348898,0.946817756024376
"2570","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.37747001022898,0.952986835519506
"2571","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.328264205679891,0.959593647840872
"2572","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.426085112485569,0.934578471627502
"2573","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.337051800938376,0.938587710108235
"2574","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.412943741137637,0.961892709787615
"2575","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.409968135712205,0.953164833300917
"2576","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.465242559469001,0.941196846347144
"2577","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.231970660860366,0.943842671163291
"2578","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.530367168815668,0.951676563525107
"2579","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.421958353426234,0.950808233725152
"2580","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.282010361057605,0.94389233748484
"2581","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.215792110767073,0.945573826102809
"2582","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.332141172496704,0.959505934035927
"2583","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.398479764068302,0.952308088451065
"2584","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.312276628652266,0.948676052216064
"2585","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.489866110857768,0.953045401758975
"2586","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.44003471695963,0.948093017025205
"2587","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.347525997281892,0.961122481116182
"2588","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.190737591341235,0.943532319475682
"2589","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.357973387906596,0.944416626641577
"2590","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.345038835224571,0.955346596695626
"2591","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.30115198975065,0.940695611139104
"2592","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.399862132412011,0.949260840850878
"2593","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.294693460437913,0.935676535165287
"2594","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.428189084432942,0.945930600229051
"2595","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.536254978218676,0.957751226843765
"2596","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.322101928061127,0.950177212967142
"2597","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.331217924041834,0.942475970406058
"2598","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.45401744316145,0.949913538564225
"2599","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.462446988740557,0.950587306064894
"2600","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.348825289874007,0.956881312745426
"2601","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.710762837837808,0.927159403753836
"2602","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.542163263712332,0.959489261647326
"2603","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.389777820501029,0.944573022332277
"2604","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.418559379246539,0.95582540089813
"2605","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.26061576877829,0.93952861390329
"2606","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.304162751138174,0.95276752507232
"2607","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.53271792470363,0.951954553855954
"2608","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.458101187889973,0.946549693026602
"2609","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.195160110155132,0.944602046257648
"2610","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.403254702550506,0.948099856338661
"2611","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.434850823773461,0.940064702564388
"2612","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.294257054040759,0.956735131922191
"2613","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.353384961166546,0.931246289620307
"2614","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.559486422785666,0.949306500550098
"2615","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.523580020267174,0.934902257505717
"2616","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.408818498260919,0.93058368323882
"2617","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.568696367198992,0.948180115703341
"2618","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.52266803080989,0.954383998108083
"2619","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.30536339836037,0.955450858124004
"2620","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.286411967911969,0.942656232840242
"2621","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.469245188433413,0.956170394168056
"2622","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.454835313561963,0.930786087585554
"2623","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.302279983290184,0.953708668044066
"2624","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.408547872955689,0.93815666268689
"2625","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.55584503452944,0.949323011846482
"2626","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.41751097118736,0.936339900914172
"2627","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.391068932572354,0.950632502028526
"2628","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.452126832185179,0.935765434348663
"2629","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.468164737475376,0.930269713258345
"2630","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.467118373394287,0.93378158280882
"2631","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.495462201330212,0.939747576143549
"2632","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.199360045552168,0.944901154616334
"2633","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.370281798700169,0.954320960822383
"2634","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.400298462178589,0.943287991779386
"2635","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.366408203510961,0.93952155915979
"2636","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.344831808009726,0.939182673271347
"2637","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.43760514897651,0.948116333598642
"2638","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.445971920932499,0.933198043255457
"2639","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.47409065099133,0.947471666258537
"2640","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.338457552327681,0.947389449709346
"2641","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.337816300722509,0.949882942234711
"2642","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.366245931606476,0.949470150729065
"2643","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.468723066154408,0.939739241601363
"2644","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.290827378822312,0.945491036465663
"2645","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.288307541321846,0.951077745856269
"2646","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.600753595144848,0.940713446903558
"2647","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.376397145357632,0.946721630404306
"2648","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.548870486005517,0.954994800978568
"2649","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.40060694285865,0.948286870982894
"2650","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.3207896601564,0.951631796588201
"2651","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.45221054269806,0.955511366711121
"2652","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.186364226619098,0.950088969264498
"2653","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.387540495263119,0.947195093726334
"2654","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.295748583283028,0.952204152907641
"2655","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.456108869520597,0.940576168143479
"2656","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.301027426534907,0.950087630244984
"2657","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.555508372891599,0.939105216587959
"2658","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.282375713669593,0.967280409766685
"2659","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.456929166695917,0.955556488672188
"2660","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.431378875928088,0.947164395808335
"2661","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.597850989008844,0.943454047834893
"2662","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.453848830435065,0.945771976327922
"2663","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.448983786063495,0.962838220801731
"2664","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.594961313464182,0.948775974358913
"2665","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.383894160748929,0.948546407834021
"2666","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.453301696471095,0.958508421854809
"2667","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.378198006955291,0.95292950489908
"2668","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.380006449500091,0.952873831644014
"2669","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.228228140382109,0.942943613657516
"2670","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.476231887952752,0.944782511382139
"2671","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.396930602219555,0.948078827993639
"2672","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.623209347267051,0.940562102156869
"2673","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.386577237857764,0.960491690725766
"2674","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.567380374327748,0.946108960896162
"2675","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.381772132111806,0.953274124178202
"2676","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.583416688097579,0.951956734811067
"2677","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.56723245610946,0.942014480715792
"2678","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.380739679582468,0.95603235957183
"2679","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.240447917018802,0.942132358142961
"2680","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.289983299104809,0.954457126118963
"2681","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.398848947054765,0.92918362064916
"2682","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.383647089226492,0.956131573098131
"2683","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.282671663810467,0.948739949141163
"2684","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.345895317285222,0.945689721400999
"2685","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.31964367113285,0.947870311429276
"2686","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.547323104874782,0.953060304841065
"2687","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.390305777168237,0.961691728604442
"2688","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.486221180118534,0.959149274525729
"2689","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.351338703358295,0.92928363704401
"2690","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.401182608174017,0.951847868399105
"2691","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.349346616430233,0.957574104485906
"2692","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.510161609581548,0.950274445446324
"2693","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.371854404800061,0.959381482697127
"2694","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.432738457618483,0.935920798594673
"2695","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.549108742327201,0.957221498193192
"2696","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.463062911638928,0.956002496816036
"2697","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.460874446060453,0.953483485051487
"2698","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.475128023687261,0.95367380028513
"2699","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.414505766066437,0.955871684285717
"2700","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.299844896897437,0.937276530283431
"2701","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.455508785705491,0.956680530178133
"2702","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.517693276374953,0.941621205673694
"2703","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.419871837783755,0.954636156567214
"2704","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.266001779038034,0.950889818116525
"2705","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.505206838310879,0.939706742475012
"2706","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.276347088560078,0.94656180785832
"2707","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.22877835021992,0.938886956606893
"2708","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.324320175846141,0.959120182931804
"2709","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.550105175724367,0.936145073968877
"2710","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.403486242134738,0.941046072142466
"2711","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.352153809997116,0.951466877658375
"2712","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.53513091247842,0.961590392646247
"2713","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.153562453071944,0.939288042649116
"2714","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.261611091251026,0.950227030761934
"2715","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.501339122848422,0.951155614469859
"2716","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.444960174284995,0.95614922320676
"2717","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.231347977962489,0.94152392217324
"2718","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.421978135673506,0.945791992183689
"2719","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.332804924317028,0.955485624297503
"2720","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.468557595871706,0.957399071208104
"2721","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.273925650506891,0.949412415117609
"2722","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.236955404697931,0.950445328272322
"2723","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.430700583277937,0.946258653854282
"2724","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.301147555393699,0.946622672030331
"2725","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.283590846113418,0.937201290645442
"2726","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.421871237573756,0.959858045977396
"2727","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.346503745940006,0.95176789189929
"2728","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.358998074238995,0.94777070794449
"2729","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.348729143503967,0.917767762782035
"2730","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.401476035260436,0.95431277541888
"2731","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.513768330559352,0.958121673344585
"2732","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.481591049519306,0.965065979698791
"2733","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.461684580721766,0.950885039995339
"2734","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.33305349318848,0.941602798520984
"2735","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.380996080966735,0.962777518479691
"2736","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.281857479295655,0.950957801882081
"2737","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.326865183778956,0.961269471898351
"2738","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.515210249555858,0.93597920020821
"2739","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.316683693438558,0.935629149397835
"2740","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.188544348326954,0.948913387645181
"2741","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.346308659572006,0.94783314047183
"2742","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.432212642949038,0.92998936237693
"2743","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.387445406577112,0.94456982484847
"2744","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.313664060812585,0.92751261346516
"2745","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.243522047567026,0.933097039992268
"2746","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.666049636730227,0.936799005562007
"2747","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.393854800850117,0.952588204504439
"2748","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.55212105396371,0.94823501023733
"2749","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.581988704146989,0.953904158230531
"2750","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.618213542116231,0.945018534138852
"2751","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.467861960185686,0.961601805154452
"2752","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.350494613115825,0.934530365916151
"2753","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.574373394285348,0.96674940058134
"2754","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.487622227839314,0.954089631968027
"2755","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.533412106796146,0.953615375949871
"2756","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.437141759702294,0.959724153252565
"2757","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.475155057957662,0.940494537279917
"2758","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.450870923854188,0.966219632626402
"2759","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.22974541718586,0.946791941692007
"2760","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.475906562136684,0.942287100540409
"2761","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.412867749918727,0.946615546876145
"2762","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.330564592451657,0.950927191793227
"2763","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.598495877827945,0.945116331269866
"2764","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.710301480149005,0.946515301637019
"2765","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.552955856892409,0.957312224688415
"2766","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.394579812918259,0.94860213194726
"2767","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.446171267170089,0.931627986625478
"2768","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.429207785207002,0.949035708370236
"2769","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.404747312676059,0.94761486223888
"2770","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.608745104712468,0.936496600057898
"2771","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.442940668787494,0.949912742804697
"2772","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.430173866375703,0.955237873599523
"2773","Han et al, 2022 - FIB-4 > 3.25","Advanced Fibrosis/Cirrhosis",0.352590081990704,0.945165265298647
