"","tool","metric","score"
"362","cfDNA Fragmentome LCr Score","fnr",0.571510330223774
"363","cfDNA Fragmentome LCr Score","fnr",0.471914455037362
"364","cfDNA Fragmentome LCr Score","fnr",0.40058446667416
"365","cfDNA Fragmentome LCr Score","fnr",0.368521407522968
"366","cfDNA Fragmentome LCr Score","fnr",0.374730144301784
"367","cfDNA Fragmentome LCr Score","fnr",0.667560721203993
"368","cfDNA Fragmentome LCr Score","fnr",0.69179239238073
"369","cfDNA Fragmentome LCr Score","fnr",0.723424106361887
"370","cfDNA Fragmentome LCr Score","fnr",0.417142857142857
"371","cfDNA Fragmentome LCr Score","fnr",0.588868317519093
"372","cfDNA Fragmentome LCr Score","fnr",0.426181234105207
"373","cfDNA Fragmentome LCr Score","fnr",0.532325724861197
"374","cfDNA Fragmentome LCr Score","fnr",0.308278279627882
"375","cfDNA Fragmentome LCr Score","fnr",0.605675966950066
"376","cfDNA Fragmentome LCr Score","fnr",0.46190445981095
"377","cfDNA Fragmentome LCr Score","fnr",0.51804708975738
"378","cfDNA Fragmentome LCr Score","fnr",0.476240027748873
"379","cfDNA Fragmentome LCr Score","fnr",0.547792303897385
"380","cfDNA Fragmentome LCr Score","fnr",0.450127580607748
"381","cfDNA Fragmentome LCr Score","fnr",0.606802370523061
"382","cfDNA Fragmentome LCr Score","fnr",0.603275541424201
"383","cfDNA Fragmentome LCr Score","fnr",0.366526110930911
"384","cfDNA Fragmentome LCr Score","fnr",0.458085772928595
"385","cfDNA Fragmentome LCr Score","fnr",0.407252592150263
"386","cfDNA Fragmentome LCr Score","fnr",0.575306765121077
"387","cfDNA Fragmentome LCr Score","fnr",0.511406844106464
"388","cfDNA Fragmentome LCr Score","fnr",0.510399887947335
"389","cfDNA Fragmentome LCr Score","fnr",0.63994918637711
"390","cfDNA Fragmentome LCr Score","fnr",0.244670658682635
"391","cfDNA Fragmentome LCr Score","fnr",0.492661796081981
"392","cfDNA Fragmentome LCr Score","fnr",0.343648671710564
"393","cfDNA Fragmentome LCr Score","fnr",0.398992443324937
"394","cfDNA Fragmentome LCr Score","fnr",0.68358893001939
"395","cfDNA Fragmentome LCr Score","fnr",0.361261353199306
"396","cfDNA Fragmentome LCr Score","fnr",0.422516476207751
"397","cfDNA Fragmentome LCr Score","fnr",0.3169883930234
"398","cfDNA Fragmentome LCr Score","fnr",0.5508281325012
"399","cfDNA Fragmentome LCr Score","fnr",0.546954237184579
"400","cfDNA Fragmentome LCr Score","fnr",0.430727554179567
"401","cfDNA Fragmentome LCr Score","fnr",0.441260744985673
"402","cfDNA Fragmentome LCr Score","fnr",0.668145726296123
"403","cfDNA Fragmentome LCr Score","fnr",0.619495834685708
"404","cfDNA Fragmentome LCr Score","fnr",0.543755370953881
"405","cfDNA Fragmentome LCr Score","fnr",0.509052183173589
"406","cfDNA Fragmentome LCr Score","fnr",0.659260665907077
"407","cfDNA Fragmentome LCr Score","fnr",0.691577973160574
"408","cfDNA Fragmentome LCr Score","fnr",0.451877582799305
"409","cfDNA Fragmentome LCr Score","fnr",0.373865199449794
"410","cfDNA Fragmentome LCr Score","fnr",0.579311236027654
"411","cfDNA Fragmentome LCr Score","fnr",0.465308069792803
"412","cfDNA Fragmentome LCr Score","fnr",0.726642111724985
"413","cfDNA Fragmentome LCr Score","fnr",0.560859452874072
"414","cfDNA Fragmentome LCr Score","fnr",0.518366147516897
"415","cfDNA Fragmentome LCr Score","fnr",0.4375612945407
"416","cfDNA Fragmentome LCr Score","fnr",0.348028442146089
"417","cfDNA Fragmentome LCr Score","fnr",0.438802809051388
"418","cfDNA Fragmentome LCr Score","fnr",0.7025
"419","cfDNA Fragmentome LCr Score","fnr",0.394367061422348
"420","cfDNA Fragmentome LCr Score","fnr",0.675472310940291
"421","cfDNA Fragmentome LCr Score","fnr",0.458114459496821
"422","cfDNA Fragmentome LCr Score","fnr",0.565282215122471
"423","cfDNA Fragmentome LCr Score","fnr",0.541442411194833
