"","bin","state","type","dis_sd","dis_var","h_sd","h_var","bin2","f","cf"
"110","H3K27me3-human_GM12878_ENCFF001SUI_169","H3K27me3","Advanced Fibrosis/Cirrhosis",0.298498886912126,0.089101585487778,0.189869123791555,0.036050284169373,110,2.47159176524537,1.3424240398442
"111","H3K27me3-human_GM12878_ENCFF001SUI_190","H3K27me3","Advanced Fibrosis/Cirrhosis",0.20779306980043,0.0431779598570863,0.232174169495029,0.0539048449807063,111,0.801003321177172,1.3424240398442
"112","H3K27me3-human_GM12878_ENCFF001SUI_212","H3K27me3","Advanced Fibrosis/Cirrhosis",0.246188866782566,0.0606089581276839,0.209584789878687,0.0439257841484932,112,1.37980366890645,1.3424240398442
"113","H3K27me3-human_GM12878_ENCFF001SUI_222","H3K27me3","Advanced Fibrosis/Cirrhosis",0.224999396466589,0.0506247284103295,0.233675100885096,0.05460405277366,113,0.927124010742842,1.3424240398442
"114","H3K27me3-human_GM12878_ENCFF001SUI_237","H3K27me3","Advanced Fibrosis/Cirrhosis",0.184365944428854,0.0339908014651434,0.195137704528712,0.0380787237287349,114,0.892645502178251,1.3424240398442
"115","H3K27me3-human_GM12878_ENCFF001SUI_238","H3K27me3","Advanced Fibrosis/Cirrhosis",0.267870288195732,0.0717544912980645,0.19849365648117,0.0393997316632647,115,1.82119238555542,1.3424240398442
"116","H3K27me3-human_GM12878_ENCFF001SUI_25","H3K27me3","Advanced Fibrosis/Cirrhosis",0.274737454079769,0.0754806686742333,0.229205905776383,0.0525353472427723,116,1.4367596796387,1.3424240398442
"117","H3K27me3-human_GM12878_ENCFF001SUI_265","H3K27me3","Advanced Fibrosis/Cirrhosis",0.184752960812686,0.034133656529054,0.209374992129764,0.0438378873293385,117,0.778633702683251,1.3424240398442
"118","H3K27me3-human_GM12878_ENCFF001SUI_27","H3K27me3","Advanced Fibrosis/Cirrhosis",0.202898052199965,0.0411676195865397,0.17672275740111,0.0312309329834515,118,1.31816809982441,1.3424240398442
"119","H3K27me3-human_GM12878_ENCFF001SUI_288","H3K27me3","Advanced Fibrosis/Cirrhosis",0.184074070788179,0.0338832635365316,0.207883983174633,0.0432157504605512,119,0.784048944550005,1.3424240398442
"120","H3K27me3-human_GM12878_ENCFF001SUI_294","H3K27me3","Advanced Fibrosis/Cirrhosis",0.281370924626345,0.0791695972250843,0.216490049305358,0.0468679414482365,120,1.68920577219128,1.3424240398442
"121","H3K27me3-human_GM12878_ENCFF001SUI_300","H3K27me3","Advanced Fibrosis/Cirrhosis",0.345714825466488,0.119518740547325,0.173718224534528,0.0301780215354289,121,3,1.3424240398442
"122","H3K27me3-human_GM12878_ENCFF001SUI_301","H3K27me3","Advanced Fibrosis/Cirrhosis",0.308084371409447,0.094915979906754,0.183182026562931,0.0335556548557023,122,2.82861354710306,1.3424240398442
"123","H3K27me3-human_GM12878_ENCFF001SUI_303","H3K27me3","Advanced Fibrosis/Cirrhosis",0.400728999137231,0.160583730749527,0.159000534273421,0.0252811698992333,123,3,1.3424240398442
"124","H3K27me3-human_GM12878_ENCFF001SUI_307","H3K27me3","Advanced Fibrosis/Cirrhosis",0.346646529807269,0.120163816627422,0.222174527827552,0.0493615208153958,124,2.43436212342029,1.3424240398442
"125","H3K27me3-human_GM12878_ENCFF001SUI_309","H3K27me3","Advanced Fibrosis/Cirrhosis",0.283767398985074,0.080523936726754,0.18226939531552,0.0332221324686854,125,2.42380397473445,1.3424240398442
"126","H3K27me3-human_GM12878_ENCFF001SUI_314","H3K27me3","Advanced Fibrosis/Cirrhosis",0.203931504066581,0.041588058350858,0.184780956718926,0.0341440019659615,126,1.2180194457673,1.3424240398442
"127","H3K27me3-human_GM12878_ENCFF001SUI_315","H3K27me3","Advanced Fibrosis/Cirrhosis",0.30259993346392,0.0915667197323686,0.18246004451749,0.0332916678453245,127,2.75043954414643,1.3424240398442
