"","d","p","lfc","comp","gene"
"4148",0.14670451373917,0.405231367515607,-0.0803353498375656,"LC v. H - CV","CYYR1-AS1"
"4149",0.143005800066239,0.321346797995652,-0.126400029574492,"LC v. H - CV","CYYR1"
"4150",-0.213951398477711,0.312781465068517,-0.0800816248576879,"LC v. H - CV","CZ1P-ASNS"
"4151",-0.138879740994537,0.488200427155428,0.461399916431875,"LC v. H - CV","CZIB"
"4152",0.19789396142253,0.253362987218267,0.107382043833505,"LC v. H - CV","D21S2088E"
"4153",-0.422498382815378,0.00235905251980578,-0.150815338851465,"LC v. H - CV","D2HGDH"
"4154",0.0348416868133085,0.949570779775077,-0.0980454929162908,"LC v. H - CV","DAAM1"
"4155",0.305494016261476,0.0254103680186679,-0.103377067015094,"LC v. H - CV","DAAM2-AS1"
"4156",0.187261439614385,0.21983447013604,-0.0603779013106327,"LC v. H - CV","DAAM2"
"4157",0.390043529949624,0.000362750927108107,-0.150548935329122,"LC v. H - CV","DAB1-AS1"
"4158",0.747203311173425,7.30585784682738e-08,-0.145709648984239,"LC v. H - CV","DAB1"
"4159",0.190621266737422,0.0241911304868822,NA,"LC v. H - CV","DAB2"
"4160",0.118746947166187,0.567496793872402,-0.0409715785799845,"LC v. H - CV","DAB2IP"
"4161",0.79507679242046,9.27025464881333e-06,0.35361516872862,"LC v. H - CV","DACH1"
"4162",0.148087389338017,0.184124705820924,-0.163699058102638,"LC v. H - CV","DACT1"
"4163",0.0503371168808165,0.776915332129637,0.095902288168636,"LC v. H - CV","DACT2"
"4164",-0.473508511832398,0.00187618047127986,-0.136588344102686,"LC v. H - CV","DACT3-AS1"
"4165",-0.473508511832398,0.00187618047127986,-0.136588344102686,"LC v. H - CV","DACT3"
"4166",-0.10738464245036,0.317045161136558,-0.119923176241391,"LC v. H - CV","DAD1"
"4167",-0.273380176611953,0.0230992633752834,-0.160615130057468,"LC v. H - CV","DAG1"
"4168",-0.400276052871001,0.002696425833995,1.98848720350973,"LC v. H - CV","DAGLA"
"4169",-0.573291821897685,5.79103939304674e-05,-0.130417116330578,"LC v. H - CV","DAGLB"
"4170",-0.290975578024402,0.0117873455009934,-0.127998205640618,"LC v. H - CV","DALRD3"
"4171",0.170625858667267,0.150374664493347,-0.606996495682588,"LC v. H - CV","DANCR"
"4172",-0.584462949531121,9.18691590436772e-05,-0.112154139835575,"LC v. H - CV","DAND5"
"4173",-0.227239997911423,0.136205595811736,-0.126820310237391,"LC v. H - CV","DAO"
"4174",0.142557793133214,0.33957189028658,-0.475167076484206,"LC v. H - CV","DAOA-AS1"
"4175",0.142557793133214,0.33957189028658,-0.475167076484206,"LC v. H - CV","DAOA"
"4176",-0.319231403813665,0.0651471021504811,-0.746551422748948,"LC v. H - CV","DAP"
"4177",-0.474622489856374,0.000762829860725224,-0.136212006767988,"LC v. H - CV","DAP3"
"4178",0.108361889706867,0.292611480610064,0.149774447810569,"LC v. H - CV","DAPK1-IT1"
"4179",0.175826736546244,0.524611740088766,1.54615901583866,"LC v. H - CV","DAPK1"
"4180",-0.542424386931919,6.62002556060483e-05,-0.519291284450305,"LC v. H - CV","DAPK2"
"4181",-0.37846447362928,0.0120870353348061,-0.075950054945479,"LC v. H - CV","DAPK3"
"4182",-0.367159453438181,0.0141799620030007,0.250211979201195,"LC v. H - CV","DAPL1"
"4183",-0.242540977117001,0.0457923688726253,-0.200270662388886,"LC v. H - CV","DAPP1"
"4184",-0.439301274507091,0.00121902919295743,-0.408058904149949,"LC v. H - CV","DARS1-AS1"
"4185",-0.236182114236384,0.0985386020942111,-0.136542210036181,"LC v. H - CV","DARS1"
"4186",0.067239240248965,0.479511810317262,0.0370670331762827,"LC v. H - CV","DARS2"
"4187",-0.0745450296968125,0.845551836432966,0.316322452282887,"LC v. H - CV","DAW1"
"4188",-0.428128004065956,0.00466037852574554,-0.091175838869791,"LC v. H - CV","DAXX"
"4189",-0.359166053985671,0.00787019833788089,-0.068236387763919,"LC v. H - CV","DAZAP1"
"4190",-0.80540541886603,3.06291803460223e-08,-0.249325667496632,"LC v. H - CV","DAZAP2"
"4191",0.123832054905651,0.308555706463446,-0.11433083109431,"LC v. H - CV","DAZL"
"4192",-0.0563440420210588,0.542067544682497,-0.0558514180279062,"LC v. H - CV","DBF4"
"4193",-0.706188913235271,2.27871799523969e-06,-0.580411690453654,"LC v. H - CV","DBF4B"
"4194",0.183544110182057,0.0753264135471125,-0.192988237971407,"LC v. H - CV","DBH-AS1"
"4195",0.183544110182057,0.0753264135471125,-0.192988237971407,"LC v. H - CV","DBH"
"4196",0.360065473709639,0.0136890541192108,-0.356612666431427,"LC v. H - CV","DBI"
"4197",-0.413297981497583,0.00109561557088879,-0.147387668480327,"LC v. H - CV","DBIL5P"
"4198",0.13342337670995,0.475590508748332,0.297823300904086,"LC v. H - CV","DBIL5P2"
"4199",-1.13692007629739,1.18247278058204e-13,-0.307974104378107,"LC v. H - CV","DBN1"
"4200",-0.408446371433017,0.00228097985872608,-0.120809984138215,"LC v. H - CV","DBNDD1"
"4201",-0.183175482038635,0.0985386020942111,0.623540353837279,"LC v. H - CV","DBNDD2"
"4202",-0.410395609497164,0.000787684027031934,-4.3514057273241,"LC v. H - CV","DBNL"
"4203",-0.346561414741652,0.0196077799156281,-0.080500796969208,"LC v. H - CV","DBP"
"4204",0.113152328740018,0.453197423616177,0.154571743069937,"LC v. H - CV","DBR1"
"4205",-0.103572867796284,0.949570779775077,-0.0643116549503601,"LC v. H - CV","DBT"
"4206",-0.201019105149018,0.320113887424425,0.1034564006624,"LC v. H - CV","DBX1"
"4207",-0.267640888257943,0.0517219712014123,0.163554977355366,"LC v. H - CV","DBX2"
"4208",-0.217662752924189,0.400253234267602,-0.123210554735664,"LC v. H - CV","DCAF1"
"4209",-0.100169472770145,0.615546817882637,-0.0465112721866003,"LC v. H - CV","DCAF10"
"4210",-0.133481959208909,0.440352155638705,-0.0861412650265575,"LC v. H - CV","DCAF11"
"4211",-0.800942793625529,2.19095431673564e-07,-0.205736435908742,"LC v. H - CV","DCAF12"
"4212",0.214344804198564,0.176312921732523,0.364557997854637,"LC v. H - CV","DCAF13"
"4213",0.100199173042439,0.320113887424425,0.0862012509525106,"LC v. H - CV","DCAF13P3"
"4214",-0.272487944608427,0.138548894815703,-0.0706012084837737,"LC v. H - CV","DCAF15"
"4215",-0.0037119436390195,0.794422068396414,-0.0116477255461996,"LC v. H - CV","DCAF16"
"4216",-0.135131074475721,0.666223851063931,-0.16922373563984,"LC v. H - CV","DCAF17"
"4217",-0.284769428790294,0.00817056241141339,-0.967508341718907,"LC v. H - CV","DCAF4"
"4218",0.143697880632925,0.382087285691709,0.180864439635562,"LC v. H - CV","DCAF4L1"
"4219",0.143047080187988,0.570070803144921,0.1394301209824,"LC v. H - CV","DCAF4L2"
"4220",-0.360426062371975,0.00930427124926877,-0.327814944481252,"LC v. H - CV","DCAF5"
"4221",0.425038873023214,0.0190192208576112,0.470822219949755,"LC v. H - CV","DCAF6"
"4222",-0.219894731896536,0.0975114306291563,-0.264262937805908,"LC v. H - CV","DCAF7"
"4223",-0.165682503390911,0.411685913798616,-0.15108637985355,"LC v. H - CV","DCAF8-DT"
"4224",-0.348042676406123,0.0272064360847055,1.03954129075213,"LC v. H - CV","DCAF8"
"4225",-0.673298224231464,2.83095090167122e-06,-0.252194332036334,"LC v. H - CV","DCAKD"
"4226",-0.052595908095341,0.720364872797528,0.363818915409488,"LC v. H - CV","DCANP1"
"4227",0.687581003184478,5.72671810349877e-07,NA,"LC v. H - CV","DCBLD1"
"4228",0.290808814489819,0.0108879174448704,-0.29662489337643,"LC v. H - CV","DCBLD2"
"4229",-0.325247149786363,0.012217527880804,1.93234142442339,"LC v. H - CV","DCC"
"4230",0.0635592036030425,0.772071972914807,-0.0252375259380404,"LC v. H - CV","DCD"
"4231",0.332992819236473,0.0153684183178071,-0.310631889522702,"LC v. H - CV","DCDC1"
"4232",0.416494436868097,0.00149868087732145,-0.224404511824844,"LC v. H - CV","DCDC2"
"4233",-0.289551123006805,0.00896683025946831,-0.252174316616985,"LC v. H - CV","DCDC2B"
"4234",0.0368006745936452,0.684714683724292,-0.0218046217926413,"LC v. H - CV","DCDC2C"
"4235",-0.465853722111591,0.00027622491102317,-0.618750630785597,"LC v. H - CV","DCHS1"
"4236",0.261943705041105,0.0213268901644248,-0.168348203886148,"LC v. H - CV","DCHS2"
"4237",0.141900937167947,0.071465970544839,0.0564119957011065,"LC v. H - CV","DCK"
"4238",-0.197875707835459,0.113556059375794,0.0919667532170017,"LC v. H - CV","DCLK1"
"4239",0.475725761857361,0.000119147263386823,-0.231099474607371,"LC v. H - CV","DCLK2"
"4240",0.0322870163200554,0.460851199258634,-0.00957134693933475,"LC v. H - CV","DCLK3"
"4241",0.240942888083279,0.0334763260800671,-0.854793988055423,"LC v. H - CV","DCLRE1A"
"4242",-0.341914253973666,0.0250801476056932,-0.164161601055798,"LC v. H - CV","DCLRE1B"
"4243",0.310435313610471,0.0251623524759964,0.179589974049956,"LC v. H - CV","DCLRE1C"
"4244",0.220699174489333,0.0558053275220719,1.12374056067771,"LC v. H - CV","DCN"
"4245",-0.274063158781743,0.0204859868128635,-0.131553744769358,"LC v. H - CV","DCP1A"
"4246",0.151878318297879,0.224143374335557,-0.0958821710701747,"LC v. H - CV","DCP1B"
"4247",-0.00882738916072839,0.810071327116292,-0.0847532241391932,"LC v. H - CV","DCP2"
"4248",-0.62059154961148,0.000153938487027529,-0.247859313026061,"LC v. H - CV","DCPS"
"4249",-0.76121464185734,5.36264707267564e-07,-0.398659248658624,"LC v. H - CV","DCST1-AS1"
"4250",-0.76121464185734,5.36264707267564e-07,-0.398659248658624,"LC v. H - CV","DCST1"
"4251",-0.902662554203111,7.00582701191336e-09,-0.247898111922559,"LC v. H - CV","DCST2"
"4252",0.111251600649938,0.851497906331904,-0.141474052474907,"LC v. H - CV","DCSTAMP"
"4253",0.215434717507052,0.119144058884458,-0.525786875004208,"LC v. H - CV","DCT"
"4254",-0.152284488820676,0.331321557969211,1.72123959348585,"LC v. H - CV","DCTD"
"4255",-0.55074332801083,9.43051776946505e-05,-0.305753958530193,"LC v. H - CV","DCTN1-AS1"
"4256",-0.465515090542282,0.00146634235246828,1.14679568501556,"LC v. H - CV","DCTN1"
"4257",-0.828284946813754,2.30848395491649e-08,-0.510874739688485,"LC v. H - CV","DCTN2"
"4258",-0.567004530338715,3.56899350022967e-05,NA,"LC v. H - CV","DCTN3"
"4259",-0.0428970088348561,0.893338458693998,-0.0410141660858144,"LC v. H - CV","DCTN4"
"4260",-0.304889294390135,0.0279189203882511,-0.273602161461486,"LC v. H - CV","DCTN5"
"4261",-0.247560518057,0.035861403221304,-0.483324696682565,"LC v. H - CV","DCTN6"
"4262",-0.820738358099076,1.4860663399611e-10,-0.204374202927927,"LC v. H - CV","DCTPP1"
"4263",-0.013115624598238,0.912371560745388,-0.00893312024445909,"LC v. H - CV","DCUN1D1"
"4264",0.180925199037573,0.164101904391776,0.0871360325501989,"LC v. H - CV","DCUN1D2"
"4265",0.195591100615034,0.0888844446896675,0.518398373902298,"LC v. H - CV","DCUN1D3"
"4266",0.00488352316501676,0.975781555782637,-0.0153893043046326,"LC v. H - CV","DCUN1D4"
"4267",0.333119759594603,0.00864036131114913,0.283260841094548,"LC v. H - CV","DCUN1D5"
"4268",-0.467666701462101,0.000708729351504324,-0.104141552212009,"LC v. H - CV","DCXR-DT"
"4269",-0.467666701462101,0.000708729351504324,-0.104141552212009,"LC v. H - CV","DCXR"
"4270",-0.478790755298834,0.00029152240092662,-0.104240875701424,"LC v. H - CV","DDA1"
"4271",0.55720620453769,7.72219459981768e-05,-0.144319906349607,"LC v. H - CV","DDAH1"
"4272",-0.539965746309231,6.62002556060483e-05,-0.166928406794741,"LC v. H - CV","DDAH2"
"4273",-0.724580804355452,7.78259183182592e-08,-0.36016191598443,"LC v. H - CV","DDB1"
"4274",-0.490414801089512,0.000245421324656843,-0.197568059223757,"LC v. H - CV","DDB2"
"4275",-0.101441255993842,0.458547509681874,0.0924379491709718,"LC v. H - CV","DDC-AS1"
"4276",-0.101441255993842,0.458547509681874,0.0924379491709718,"LC v. H - CV","DDC"
"4277",0.136730910183659,0.184124705820924,-0.847279319101353,"LC v. H - CV","DDHD1-DT"
"4278",0.602068917980602,7.48081575271109e-05,6.42252150790521,"LC v. H - CV","DDHD1"
"4279",-0.279003946296625,0.0870015466586591,-0.113719009171638,"LC v. H - CV","DDHD2"
"4280",0.175904590746329,0.38692767784588,0.551034577754509,"LC v. H - CV","DDI1"
"4281",-0.172216416309077,0.106794978313825,-0.103275370292088,"LC v. H - CV","DDI2"
"4282",-0.0302018924897078,0.739381227746775,-0.0789451339136136,"LC v. H - CV","DDIAS"
"4283",-0.828284946813754,2.30848395491649e-08,-0.510874739688485,"LC v. H - CV","DDIT3"
"4284",-0.514348830577562,0.000474128275093948,-0.23007635023733,"LC v. H - CV","DDIT4"
"4285",-0.154217983986617,0.438107216892881,0.166173204733203,"LC v. H - CV","DDIT4L-AS1"
"4286",-0.154217983986617,0.438107216892881,0.166173204733203,"LC v. H - CV","DDIT4L"
"4287",-0.897266306097546,1.08148844483157e-09,-0.385749446499964,"LC v. H - CV","DDN-AS1"
"4288",-0.853995358422986,4.182752257572e-09,-0.573975037429474,"LC v. H - CV","DDN"
"4289",-0.151981756482484,0.299628207422668,0.277450044284399,"LC v. H - CV","DDO"
"4290",-0.595104329125912,2.7618708975083e-06,-0.47782323338656,"LC v. H - CV","DDOST"
"4291",-0.444371532430255,2.35135619458089e-05,6.8593557821057,"LC v. H - CV","DDR1"
"4292",0.218702085583618,0.2137159396898,-0.0858292365664909,"LC v. H - CV","DDR2"
"4293",-0.433161428323473,0.00147919980908421,-0.20178353619736,"LC v. H - CV","DDRGK1"
"4294",0.218417377868787,0.084465272171793,2.80251524528249,"LC v. H - CV","DDX1"
"4295",0.189096430838877,0.208635476997122,-0.0913115947299816,"LC v. H - CV","DDX10"
"4296",-0.162070776041215,0.291452841595417,0.0682707329620263,"LC v. H - CV","DDX11-AS1"
"4297",-0.518416352080428,4.69124877256681e-05,-0.298821010498508,"LC v. H - CV","DDX17"
"4298",-0.309750708218708,0.0234842008844321,-0.0947578258249528,"LC v. H - CV","DDX19A-DT"
"4299",-0.527881545253246,0.000330892113707072,-0.127980855699759,"LC v. H - CV","DDX19A"
"4300",-0.309750708218708,0.0234842008844321,-0.0947578258249528,"LC v. H - CV","DDX19B"
"4301",-0.356632683693187,0.016022623112859,NA,"LC v. H - CV","DDX20"
"4302",-0.272931726394515,0.260260715717853,-0.108558385516331,"LC v. H - CV","DDX21"
"4303",-0.277449617841076,0.0423372327146096,-0.306602496017913,"LC v. H - CV","DDX23"
"4304",-0.101629047684803,0.410965744188095,0.118731399954479,"LC v. H - CV","DDX24"
"4305",-0.130781586628554,0.382087285691709,-0.328669546396784,"LC v. H - CV","DDX25"
"4306",-0.549940967284013,1.30717768593063e-05,-0.159461568065198,"LC v. H - CV","DDX27"
"4307",-0.769092018826304,6.39967710266511e-09,-0.270277351904749,"LC v. H - CV","DDX28"
"4308",0.1348138106985,0.127769036279848,-0.0898464885708881,"LC v. H - CV","DDX31"
"4309",-0.365271628956295,0.0148413279060794,-0.0692044209803563,"LC v. H - CV","DDX39A"
"4310",-0.643719122779484,7.05335777053272e-08,-0.158828819550985,"LC v. H - CV","DDX39B-AS1"
"4311",-0.307267294010536,0.0053055079641149,-0.0855529201250013,"LC v. H - CV","DDX39B"
"4312",0.494727752609718,0.00114047455630301,-1.11002236095039,"LC v. H - CV","DDX4"
"4313",-0.86718807971648,7.9014996672478e-09,-0.279015450240621,"LC v. H - CV","DDX41"
"4314",-0.435829582519145,0.000588681321980176,-0.151510673108111,"LC v. H - CV","DDX42"
"4315",-0.40149814549123,0.00658687877654478,-0.145689780457617,"LC v. H - CV","DDX43"
"4316",-0.231681150397326,0.492177687760126,-0.0624335014769501,"LC v. H - CV","DDX46"
"4317",-0.516161548525444,0.000805894921084372,-0.600603549346201,"LC v. H - CV","DDX47"
"4318",-0.349236483650452,0.00900007550582429,-0.102265073094029,"LC v. H - CV","DDX49"
"4319",0.0907083371111082,0.273333926625972,0.0363237282369202,"LC v. H - CV","DDX5"
"4320",-0.269495320354935,0.216054517628727,-0.122256989515259,"LC v. H - CV","DDX50"
"4321",0.0749387548732193,0.340211942575108,0.0207449841247699,"LC v. H - CV","DDX51"
"4322",0.348118396227897,0.00164180586044952,-0.587817746117475,"LC v. H - CV","DDX52"
"4323",-0.21937535979041,0.0957344886952991,-2.34386475635044,"LC v. H - CV","DDX54"
"4324",-0.749580471739193,7.38783770191327e-07,-0.317071674208249,"LC v. H - CV","DDX55"
"4325",-0.373439815675887,0.010692214147985,-0.131879119668883,"LC v. H - CV","DDX56"
"4326",-0.276254299606118,0.0698897652254731,-0.275475971437318,"LC v. H - CV","DDX58"
"4327",-0.312684936144267,0.0424659241925991,-0.229871294433918,"LC v. H - CV","DDX59-AS1"
"4328",-0.312684936144267,0.0424659241925991,-0.229871294433918,"LC v. H - CV","DDX59"
"4329",-0.314644747672095,0.0144819059561122,-0.154803398821431,"LC v. H - CV","DDX6"
"4330",0.687806160040646,0.000148548987297749,2.35429503817798,"LC v. H - CV","DDX60"
"4331",0.580525984127755,0.000458640483225981,0.675943360147404,"LC v. H - CV","DDX60L"
"4332",-0.732507447638867,6.89916305767668e-06,-0.138701544017417,"LC v. H - CV","DEAF1"
"4333",0.227981006431643,0.148944706479647,0.141073419264737,"LC v. H - CV","DECR1"
"4334",-0.43886216064587,0.00486706787557626,-0.103362014430988,"LC v. H - CV","DECR2"
"4335",-0.673289685506649,1.33002940777108e-05,-0.187255858613265,"LC v. H - CV","DEDD"
"4336",-0.363401351453626,0.00120827400474257,-0.0782480311251325,"LC v. H - CV","DEDD2"
"4337",-0.677171854053909,2.68358799075334e-07,-2.48601155282616,"LC v. H - CV","DEF6"
"4338",-0.408446371433017,0.00228097985872608,-0.120809984138215,"LC v. H - CV","DEF8"
"4339",0.0899913334265568,0.808110872938733,-0.0607446113493315,"LC v. H - CV","DEFA4"
"4340",0.0899913334265568,0.808110872938733,-0.0607446113493315,"LC v. H - CV","DEFA6"
"4341",0.0899913334265568,0.808110872938733,-0.0607446113493315,"LC v. H - CV","DEFB1"
"4342",0.588839313547898,5.8850581891825e-05,7.98678723059925,"LC v. H - CV","DEFB110"
"4343",0.272988955256456,0.0283723442231145,-0.691154435902661,"LC v. H - CV","DEFB112"
"4344",0.588839313547898,5.8850581891825e-05,7.98678723059925,"LC v. H - CV","DEFB113"
"4345",0.588839313547898,5.8850581891825e-05,7.98678723059925,"LC v. H - CV","DEFB114"
"4346",-0.541269993732645,5.25612639615064e-05,NA,"LC v. H - CV","DEFB115"
"4347",-0.541269993732645,5.25612639615064e-05,NA,"LC v. H - CV","DEFB116"
"4348",0.154822746048803,0.319498593561682,-0.210798798657369,"LC v. H - CV","DEFB118"
"4349",0.154822746048803,0.319498593561682,-0.210798798657369,"LC v. H - CV","DEFB119"
"4350",0.0200876331922256,0.733658953209594,-0.111477432615818,"LC v. H - CV","DEFB121"
"4351",-0.134384951438273,0.261870783226152,-0.263054330863224,"LC v. H - CV","DEFB122"
"4352",-0.134384951438273,0.261870783226152,-0.263054330863224,"LC v. H - CV","DEFB123"
"4353",-0.134384951438273,0.261870783226152,-0.263054330863224,"LC v. H - CV","DEFB124"
"4354",-0.354483235125434,0.00473460055449391,-0.326950872058876,"LC v. H - CV","DEFB129"
"4355",-0.354483235125434,0.00473460055449391,-0.326950872058876,"LC v. H - CV","DEFB132"
"4356",-0.465479338890014,0.00122443988299981,-0.147578163823777,"LC v. H - CV","DEGS1"
"4357",-0.272720642681777,0.0655164819026865,-0.106505300555602,"LC v. H - CV","DEGS2"
"4358",0.0333118119310701,0.920401205940979,0.0256688646523795,"LC v. H - CV","DEK"
"4359",0.201615221670427,0.12463458354513,0.213027775183651,"LC v. H - CV","DELE1"
"4360",0.167729015197094,0.220310280633198,-0.064503264082956,"LC v. H - CV","DELEC1"
"4361",-0.540770837397995,0.000153938487027529,-0.149153079328681,"LC v. H - CV","DENND10"
"4362",0.164155166118907,0.0666349940945656,NA,"LC v. H - CV","DENND11"
"4363",0.138354029120442,0.492975220363905,-0.071842024649838,"LC v. H - CV","DENND1A"
"4364",0.803089397157423,1.30121584822462e-06,0.388973751316252,"LC v. H - CV","DENND1B"
"4365",-0.196261083087396,0.0618993779337731,-0.0647497945740318,"LC v. H - CV","DENND1C"
"4366",-0.177579047574852,0.120045747529184,-0.495152768448534,"LC v. H - CV","DENND2A"
"4367",-0.0299217435269664,0.750868879807839,0.0246913996219998,"LC v. H - CV","DENND2B-AS1"
"4368",-0.0807082484374116,0.451675324497675,0.191291152351194,"LC v. H - CV","DENND2B"
"4369",-0.185914113453059,0.254943358787189,-0.140127589298704,"LC v. H - CV","DENND2C"
"4370",0.0921240156938143,0.348602894957623,-0.176568253282892,"LC v. H - CV","DENND2D"
"4371",-0.908603211345181,3.83152634131899e-11,-0.26336185130695,"LC v. H - CV","DENND3"
"4372",0.0590681745798641,0.549636302967909,0.0258437678386128,"LC v. H - CV","DENND4A"
"4373",-0.632012089632003,3.83335013804699e-05,-0.181267309463524,"LC v. H - CV","DENND4B"
"4374",0.136689096627383,0.200511775735734,0.0600724569050784,"LC v. H - CV","DENND4C"
"4375",-0.049869269365979,0.636157149675038,-0.086526305709213,"LC v. H - CV","DENND5A"
"4376",-0.0496887347623161,0.955615614399376,-0.0235697804913974,"LC v. H - CV","DENND5B-AS1"
"4377",0.103035318657233,0.250744220446805,0.0921879865312694,"LC v. H - CV","DENND5B"
"4378",0.0284480953695859,0.563219187464549,0.011363598286293,"LC v. H - CV","DENND6A-DT"
"4379",0.0284480953695859,0.563219187464549,0.011363598286293,"LC v. H - CV","DENND6A"
"4380",-0.283648228248716,0.0177056339607463,-0.0584064275988591,"LC v. H - CV","DENND6B"
"4381",-0.824938777967567,5.78818501739181e-08,-0.28241413831117,"LC v. H - CV","DENR"
"4382",0.128088432162326,0.374556382504396,-0.160380099668684,"LC v. H - CV","DEPDC1-AS1"
"4383",0.475550406998926,0.0015183980745649,-1.23500225592354,"LC v. H - CV","DEPDC1"
"4384",0.33514455149159,0.0135447386660253,-1.6174864187024,"LC v. H - CV","DEPDC1B"
"4385",0.367494092993629,0.00356411591576805,0.178607551024004,"LC v. H - CV","DEPDC4"
"4386",-0.747931515728214,1.64874740551421e-08,-0.623147808869506,"LC v. H - CV","DEPDC5"
"4387",-0.260331741313959,0.0404461092897484,-0.308596419075252,"LC v. H - CV","DEPDC7"
"4388",-0.229904844220181,0.0677691848899709,0.337113440842297,"LC v. H - CV","DEPP1"
"4389",0.173027764841251,0.118844678366254,0.294659246652515,"LC v. H - CV","DEPTOR"
"4390",0.169044911318129,0.289720672948559,0.486413468116258,"LC v. H - CV","DERA"
"4391",-0.249847174576613,0.150374664493347,-0.29504114868124,"LC v. H - CV","DERL1"
"4392",-0.343165803366402,0.00119760652961021,-0.164855210068359,"LC v. H - CV","DERL2"
"4393",-0.745956269326947,7.83245593688825e-07,-0.298548985817558,"LC v. H - CV","DERL3"
"4394",-0.148993951842893,0.329436198092075,-0.162373113025005,"LC v. H - CV","DERPC"
"4395",-0.273834655455008,0.0673893697538406,-1.6131733894054,"LC v. H - CV","DES"
"4396",-0.606581313871526,1.45012141981846e-05,-0.189513108607832,"LC v. H - CV","DESI1"
"4397",-0.00397375695659245,0.854474132289705,-0.0100671059044421,"LC v. H - CV","DESI2"
"4398",0.0598688339489986,0.669906271465688,0.0679875560579492,"LC v. H - CV","DET1"
"4399",0.0466008873982466,0.661632123609488,-0.0373618256793968,"LC v. H - CV","DEUP1"
"4400",-0.287601144412671,0.0312282750393966,-0.822827473874405,"LC v. H - CV","DEXI"
"4401",-0.2487096250631,0.0802255889861549,-0.192361989807595,"LC v. H - CV","DFFA"
"4402",-0.229232900298468,0.0106534509482266,-0.117126821468068,"LC v. H - CV","DFFB"
"4403",-0.349705383533497,0.0296758298060511,-0.0787473539907547,"LC v. H - CV","DGAT1"
"4404",-0.376576988300233,0.000862898381432675,0.712073675080026,"LC v. H - CV","DGAT2-DT"
"4405",-0.298834937016202,0.0130270169318016,-0.819168347191093,"LC v. H - CV","DGAT2"
"4406",-0.486014306731186,0.00127977994058263,-0.272407072553089,"LC v. H - CV","DGCR11"
"4407",-0.778318838294238,2.8908642007096e-08,-0.435782138275945,"LC v. H - CV","DGCR2"
"4408",-0.486014306731186,0.00127977994058263,-0.272407072553089,"LC v. H - CV","DGCR5"
"4409",-0.547437565629116,0.000268201201440942,-0.385112178604839,"LC v. H - CV","DGCR8"
"4410",-0.671809810164903,1.46689419497894e-05,-0.215731451006906,"LC v. H - CV","DGKA"
"4411",0.417308611490241,0.0206934553860734,0.200731131127154,"LC v. H - CV","DGKB"
"4412",-0.644509093865562,8.0962353510535e-06,-0.480969152041205,"LC v. H - CV","DGKD"
"4413",-0.0296763984357941,0.504213016688136,-0.0176875984404064,"LC v. H - CV","DGKE"
"4414",-0.64069361670179,3.57538872575616e-06,1.59333276796016,"LC v. H - CV","DGKG"
"4415",0.608234369008111,7.40195434456908e-05,0.749771496291877,"LC v. H - CV","DGKH"
"4416",0.284711566681173,0.0120007280351386,-0.103526450925872,"LC v. H - CV","DGKI"
"4417",-0.0859449488930691,0.590860656837765,-0.0257861262733237,"LC v. H - CV","DGKQ"
"4418",-0.708186016259535,2.16787577583885e-06,-0.535226842808269,"LC v. H - CV","DGKZ"
"4419",-0.8397840052584,1.29243729838164e-08,-0.57022891805593,"LC v. H - CV","DGLUCY"
"4420",-0.618792237675787,1.40898591539503e-05,-0.688779323218505,"LC v. H - CV","DGUOK-AS1"
"4421",-0.504267931732794,0.000280320609018907,-1.43827220622455,"LC v. H - CV","DGUOK"
"4422",0.0812616969799102,0.544584677715476,-0.0606455007093076,"LC v. H - CV","DHCR24"
"4423",-0.199211519593916,0.769170201223096,0.267580579436622,"LC v. H - CV","DHCR7"
"4424",-0.526850358066578,9.13891415124843e-05,-0.303554789222953,"LC v. H - CV","DHDDS-AS1"
"4425",-0.526850358066578,9.13891415124843e-05,-0.303554789222953,"LC v. H - CV","DHDDS"
"4426",-0.224096172793561,0.108454584782036,-0.0470439760492203,"LC v. H - CV","DHDH"
"4427",-0.405030962083982,0.00136713093437348,-0.164856103084021,"LC v. H - CV","DHFR"
"4428",0.342599410148897,0.00157215133334758,0.181431793493727,"LC v. H - CV","DHFR2"
"4429",0.283649987957067,0.0596380920897063,0.943301154996959,"LC v. H - CV","DHFRP3"
"4430",-0.549522329306377,7.60059914784601e-05,-0.260901224866111,"LC v. H - CV","DHH"
"4431",-0.706012761753037,3.87563435860563e-05,-0.686085382769119,"LC v. H - CV","DHODH"
"4432",-0.562557484385236,0.000147042070700567,-0.128699554187096,"LC v. H - CV","DHPS"
"4433",-0.69190004597587,2.02441353122028e-08,-0.352460923415022,"LC v. H - CV","DHRS1"
"4434",-0.19465211904663,0.0695002043947647,-0.14446775964391,"LC v. H - CV","DHRS11"
"4435",-0.146935755833942,0.238941481986173,-0.362592922456465,"LC v. H - CV","DHRS12"
"4436",-0.577564302181543,6.41139703717965e-05,-0.261993513722065,"LC v. H - CV","DHRS13"
"4437",-0.45871654100323,0.000721909760251818,0.237692491568729,"LC v. H - CV","DHRS2"
"4438",-0.0890841289319275,0.511508039732424,-1.12853639609859,"LC v. H - CV","DHRS3"
"4439",-0.133481959208909,0.440352155638705,-0.0861412650265575,"LC v. H - CV","DHRS4L1"
"4440",0.00741637871779611,0.572650365940093,0.0176096336817792,"LC v. H - CV","DHRS7"
